date,publishedAt,title,description,content,url,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_compound,sentiment_label
2024-06-24,2024-06-24 12:27:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.86, which exceeded analyst expectations of $2.86. Revenue reached $30.4 billion, marking a 14% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-06-24-1227,0.231,0.769,0.0,0.5574,pozitif
2024-06-26,2024-06-26 11:26:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-06-26-1126,0.111,0.889,0.0,0.25,pozitif
2024-06-27,2024-06-27 12:47:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.93, which exceeded analyst expectations of $1.93. Revenue reached $28.2 billion, marking a 19% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-06-27-1247,0.231,0.769,0.0,0.5574,pozitif
2024-06-29,2024-06-29 09:54:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-06-29-954,0.111,0.889,0.0,0.25,pozitif
2024-06-29,2024-06-29 11:33:00,Apple confirms positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.73, which exceeded analyst expectations of $2.73. Revenue reached $30.0 billion, marking a 13% growth from the previous year. The company attributed this growth to impressive performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-06-29-1133,0.231,0.769,0.0,0.5574,pozitif
2024-06-30,2024-06-30 12:19:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-06-30-1219,0.0,1.0,0.0,0.0,nötr
2024-06-30,2024-06-30 12:19:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $1.78, which exceeded analyst expectations of $1.78. Revenue reached $42.1 billion, marking a 19% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-06-30-1219,0.231,0.769,0.0,0.5574,pozitif
2024-07-02,2024-07-02 16:01:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing increased regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-07-02-161,0.0,1.0,0.0,0.0,nötr
2024-07-04,2024-07-04 10:24:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-07-04-1024,0.124,0.677,0.199,-0.0829,negatif
2024-07-07,2024-07-07 17:45:00,Apple faces regulatory scrutiny,Regulators announce investigation into Apple's business practices.,Apple is facing rised regulatory scrutiny as authorities announce an investigation into certain aspects of its business practices. The company has stated it is cooperating fully with investigators and believes its operations comply with all applicable regulations. Some analysts suggest this development could create uncertainty for investors in the short term.,https://example.com/news/apple/2024-07-07-1745,0.0,1.0,0.0,0.0,nötr
